0,2,600.00,169.00,636.00,201.00,0.823
0,2,1099.00,184.00,1214.00,230.00,0.897
0,2,954.00,180.00,1069.00,227.00,0.921
0,2,1034.00,183.00,1154.00,227.00,0.953
1,2,601.00,169.00,636.00,200.00,0.809
1,2,1099.00,184.00,1215.00,230.00,0.902
1,2,954.00,179.00,1069.00,227.00,0.921
1,2,1034.00,183.00,1154.00,227.00,0.951
2,2,600.00,169.00,636.00,201.00,0.808
2,2,1098.00,184.00,1215.00,231.00,0.901
2,2,954.00,180.00,1069.00,228.00,0.922
2,2,1033.00,183.00,1154.00,228.00,0.952
3,2,600.00,169.00,636.00,201.00,0.841
3,2,1098.00,184.00,1215.00,231.00,0.908
3,2,954.00,179.00,1069.00,228.00,0.923
3,2,1033.00,183.00,1154.00,228.00,0.952
4,2,600.00,170.00,636.00,201.00,0.823
4,2,1098.00,184.00,1215.00,231.00,0.900
4,2,954.00,179.00,1069.00,228.00,0.922
4,2,1033.00,182.00,1155.00,228.00,0.954
5,2,600.00,170.00,636.00,201.00,0.825
5,2,1098.00,184.00,1215.00,231.00,0.903
5,2,955.00,180.00,1069.00,228.00,0.921
5,2,1033.00,182.00,1155.00,228.00,0.952
6,2,598.00,170.00,637.00,200.00,0.803
6,2,1098.00,184.00,1215.00,231.00,0.898
6,2,954.00,179.00,1069.00,228.00,0.922
6,2,1033.00,183.00,1154.00,228.00,0.952
7,2,600.00,170.00,636.00,200.00,0.821
7,2,1099.00,184.00,1214.00,231.00,0.893
7,2,954.00,179.00,1069.00,228.00,0.920
7,2,1034.00,183.00,1154.00,228.00,0.952
8,2,600.00,170.00,636.00,200.00,0.816
8,2,1098.00,184.00,1214.00,231.00,0.894
8,2,953.00,180.00,1069.00,228.00,0.919
8,2,1033.00,183.00,1155.00,228.00,0.950
9,2,598.00,171.00,637.00,199.00,0.806
9,2,1099.00,184.00,1214.00,231.00,0.891
9,2,954.00,179.00,1069.00,228.00,0.920
9,2,1033.00,183.00,1154.00,228.00,0.952
10,2,600.00,170.00,636.00,200.00,0.798
10,2,1099.00,184.00,1215.00,231.00,0.895
10,2,953.00,179.00,1069.00,228.00,0.919
10,2,1033.00,183.00,1154.00,228.00,0.952
11,2,600.00,170.00,636.00,200.00,0.799
11,2,1099.00,184.00,1215.00,231.00,0.889
11,2,953.00,179.00,1069.00,229.00,0.920
11,2,1033.00,183.00,1155.00,228.00,0.951
12,2,517.00,164.00,542.00,184.00,0.310
12,2,600.00,171.00,636.00,201.00,0.836
12,2,1098.00,184.00,1215.00,231.00,0.894
12,2,953.00,179.00,1069.00,229.00,0.921
12,2,1033.00,183.00,1154.00,228.00,0.952
13,2,600.00,171.00,636.00,201.00,0.849
13,2,1099.00,184.00,1215.00,231.00,0.884
13,2,953.00,179.00,1069.00,229.00,0.919
13,2,1033.00,183.00,1155.00,228.00,0.953
14,2,529.00,163.00,557.00,182.00,0.362
14,2,601.00,171.00,636.00,201.00,0.852
14,2,1098.00,184.00,1215.00,231.00,0.903
14,2,954.00,180.00,1069.00,229.00,0.919
14,2,1033.00,183.00,1154.00,228.00,0.952
15,2,532.00,162.00,560.00,183.00,0.352
15,2,600.00,171.00,636.00,202.00,0.854
15,2,1099.00,184.00,1216.00,231.00,0.895
15,2,954.00,180.00,1068.00,229.00,0.918
15,2,1033.00,183.00,1155.00,228.00,0.953
16,2,600.00,171.00,636.00,202.00,0.864
16,2,1099.00,184.00,1216.00,231.00,0.896
16,2,955.00,180.00,1068.00,229.00,0.920
16,2,1033.00,183.00,1155.00,228.00,0.953
17,2,601.00,171.00,636.00,202.00,0.858
17,2,1098.00,184.00,1217.00,231.00,0.901
17,2,955.00,180.00,1069.00,229.00,0.917
17,2,1033.00,182.00,1155.00,228.00,0.954
18,2,600.00,172.00,637.00,201.00,0.850
18,2,1100.00,184.00,1215.00,231.00,0.887
18,2,958.00,180.00,1069.00,229.00,0.907
18,2,1033.00,183.00,1155.00,228.00,0.953
19,2,600.00,172.00,637.00,202.00,0.850
19,2,1099.00,184.00,1214.00,231.00,0.891
19,2,957.00,180.00,1069.00,229.00,0.902
19,2,1033.00,183.00,1154.00,228.00,0.953
20,2,588.00,170.00,623.00,194.00,0.277
20,2,580.00,164.00,606.00,188.00,0.407
20,2,602.00,172.00,635.00,202.00,0.831
20,2,954.00,179.00,1070.00,230.00,0.893
20,2,1102.00,184.00,1221.00,232.00,0.895
20,2,1034.00,183.00,1154.00,228.00,0.953
21,2,577.00,164.00,603.00,186.00,0.381
21,2,602.00,173.00,637.00,202.00,0.762
21,2,1103.00,184.00,1221.00,232.00,0.899
21,2,956.00,179.00,1073.00,232.00,0.913
21,2,1034.00,183.00,1155.00,228.00,0.954
22,2,579.00,164.00,606.00,185.00,0.334
22,2,602.00,173.00,637.00,201.00,0.774
22,2,1104.00,184.00,1221.00,232.00,0.899
22,2,963.00,180.00,1070.00,231.00,0.911
22,2,1034.00,183.00,1154.00,228.00,0.953
23,2,594.00,170.00,637.00,210.00,0.271
23,2,605.00,173.00,638.00,198.00,0.712
23,2,1105.00,184.00,1221.00,232.00,0.899
23,2,964.00,180.00,1070.00,232.00,0.906
23,2,1033.00,183.00,1155.00,228.00,0.955
24,2,928.00,186.00,1007.00,220.00,0.320
24,2,594.00,163.00,623.00,182.00,0.358
24,2,607.00,166.00,637.00,187.00,0.451
24,2,969.00,180.00,1071.00,232.00,0.891
24,2,1105.00,185.00,1221.00,232.00,0.898
24,2,1033.00,182.00,1155.00,228.00,0.956
25,2,604.00,164.00,632.00,185.00,0.405
25,2,977.00,181.00,1070.00,229.00,0.843
25,2,1104.00,184.00,1221.00,233.00,0.896
25,2,1034.00,183.00,1155.00,228.00,0.952
