0,2,526.00,169.00,561.00,192.00,0.354
0,2,713.00,172.00,841.00,226.00,0.762
0,2,160.00,168.00,290.00,235.00,0.900
0,2,725.00,163.00,903.00,250.00,0.913
0,2,15.00,176.00,219.00,263.00,0.952
0,2,1084.00,194.00,1242.00,373.00,0.953
0,2,779.00,174.00,1002.00,282.00,0.955
0,2,565.00,172.00,653.00,257.00,0.966
0,2,877.00,168.00,1144.00,345.00,0.967
1,2,532.00,169.00,561.00,191.00,0.390
1,2,720.00,171.00,853.00,229.00,0.544
1,2,1173.00,203.00,1242.00,371.00,0.848
1,2,729.00,162.00,911.00,251.00,0.892
1,2,144.00,168.00,284.00,236.00,0.932
1,2,2.00,175.00,207.00,266.00,0.949
1,2,792.00,172.00,1012.00,287.00,0.965
1,2,564.00,172.00,654.00,258.00,0.965
1,2,903.00,167.00,1186.00,363.00,0.968
2,2,532.00,169.00,561.00,191.00,0.421
2,2,726.00,169.00,861.00,233.00,0.603
2,2,130.00,169.00,274.00,240.00,0.914
2,2,733.00,163.00,927.00,257.00,0.917
2,2,1.00,176.00,192.00,271.00,0.954
2,2,801.00,172.00,1031.00,296.00,0.956
2,2,564.00,172.00,656.00,260.00,0.959
2,2,926.00,165.00,1230.00,374.00,0.969
3,2,530.00,171.00,560.00,195.00,0.683
3,2,725.00,171.00,873.00,236.00,0.730
3,2,742.00,163.00,941.00,262.00,0.916
3,2,117.00,168.00,268.00,243.00,0.945
3,2,565.00,173.00,657.00,262.00,0.954
3,2,0.00,174.00,178.00,277.00,0.961
3,2,809.00,174.00,1058.00,304.00,0.961
3,2,964.00,165.00,1241.00,373.00,0.963
4,2,528.00,168.00,559.00,194.00,0.261
4,2,734.00,171.00,885.00,244.00,0.846
4,2,749.00,162.00,950.00,270.00,0.912
4,2,103.00,168.00,256.00,244.00,0.952
4,2,821.00,177.00,1083.00,315.00,0.954
4,2,0.00,176.00,161.00,283.00,0.956
4,2,565.00,175.00,659.00,261.00,0.957
4,2,1000.00,165.00,1242.00,374.00,0.966
5,2,740.00,168.00,900.00,244.00,0.885
5,2,755.00,164.00,969.00,274.00,0.919
5,2,83.00,168.00,248.00,248.00,0.942
5,2,839.00,177.00,1106.00,326.00,0.954
5,2,564.00,175.00,660.00,263.00,0.963
5,2,1048.00,167.00,1242.00,374.00,0.964
5,2,0.00,177.00,146.00,290.00,0.965
6,2,526.00,169.00,555.00,195.00,0.292
6,2,743.00,171.00,907.00,245.00,0.901
6,2,0.00,181.00,127.00,291.00,0.935
6,2,762.00,162.00,981.00,280.00,0.937
6,2,67.00,170.00,242.00,252.00,0.938
6,2,1112.00,165.00,1241.00,370.00,0.955
6,2,564.00,175.00,661.00,264.00,0.964
6,2,858.00,176.00,1131.00,339.00,0.966
7,2,521.00,165.00,558.00,193.00,0.623
7,2,1193.00,177.00,1241.00,374.00,0.768
7,2,749.00,173.00,911.00,248.00,0.909
7,2,50.00,168.00,231.00,254.00,0.933
7,2,0.00,181.00,110.00,292.00,0.948
7,2,564.00,174.00,662.00,266.00,0.962
7,2,870.00,174.00,1163.00,352.00,0.965
7,2,769.00,159.00,1009.00,285.00,0.968
8,2,521.00,164.00,558.00,192.00,0.723
8,2,754.00,170.00,931.00,248.00,0.897
8,2,0.00,179.00,90.00,289.00,0.917
8,2,28.00,167.00,220.00,254.00,0.932
8,2,776.00,157.00,1031.00,291.00,0.948
8,2,563.00,170.00,664.00,267.00,0.961
8,2,893.00,173.00,1198.00,364.00,0.967
9,2,522.00,163.00,555.00,190.00,0.731
9,2,763.00,172.00,944.00,252.00,0.888
9,2,0.00,177.00,69.00,288.00,0.907
9,2,12.00,165.00,208.00,257.00,0.943
9,2,785.00,155.00,1052.00,295.00,0.953
9,2,563.00,169.00,665.00,268.00,0.962
9,2,917.00,171.00,1237.00,375.00,0.972
10,2,522.00,165.00,554.00,190.00,0.696
10,2,0.00,170.00,47.00,299.00,0.844
10,2,767.00,170.00,961.00,259.00,0.886
10,2,3.00,165.00,198.00,260.00,0.948
10,2,793.00,153.00,1076.00,301.00,0.956
10,2,563.00,168.00,667.00,269.00,0.964
10,2,941.00,168.00,1242.00,374.00,0.974
11,2,522.00,164.00,552.00,189.00,0.804
11,2,772.00,169.00,976.00,265.00,0.831
11,2,0.00,165.00,184.00,262.00,0.936
11,2,802.00,153.00,1102.00,310.00,0.961
11,2,971.00,168.00,1242.00,374.00,0.962
11,2,563.00,167.00,668.00,269.00,0.963
12,2,522.00,163.00,551.00,190.00,0.809
12,2,781.00,170.00,975.00,267.00,0.899
12,2,0.00,166.00,172.00,266.00,0.943
12,2,562.00,167.00,669.00,270.00,0.963
12,2,811.00,153.00,1117.00,321.00,0.964
12,2,1000.00,163.00,1242.00,372.00,0.969
13,2,520.00,162.00,552.00,192.00,0.815
13,2,787.00,168.00,989.00,271.00,0.930
13,2,0.00,167.00,160.00,270.00,0.943
13,2,1044.00,161.00,1242.00,371.00,0.959
13,2,561.00,168.00,669.00,272.00,0.961
13,2,829.00,155.00,1133.00,329.00,0.971
14,2,132.00,178.00,237.00,211.00,0.561
14,2,519.00,166.00,550.00,194.00,0.830
14,2,1089.00,159.00,1241.00,375.00,0.934
14,2,0.00,169.00,146.00,274.00,0.938
14,2,790.00,171.00,995.00,273.00,0.942
14,2,561.00,169.00,670.00,275.00,0.960
14,2,841.00,154.00,1155.00,340.00,0.968
15,2,120.00,179.00,231.00,212.00,0.471
15,2,519.00,167.00,548.00,194.00,0.812
15,2,1142.00,174.00,1242.00,373.00,0.902
15,2,853.00,153.00,1185.00,355.00,0.961
15,2,561.00,171.00,672.00,277.00,0.961
15,2,800.00,170.00,1019.00,278.00,0.966
15,2,0.00,173.00,133.00,278.00,0.966
16,2,117.00,180.00,227.00,212.00,0.469
16,2,513.00,167.00,549.00,197.00,0.836
16,2,0.00,171.00,121.00,283.00,0.930
16,2,805.00,173.00,1028.00,285.00,0.952
16,2,561.00,172.00,672.00,278.00,0.963
16,2,864.00,152.00,1219.00,367.00,0.979
17,2,108.00,183.00,202.00,211.00,0.692
17,2,510.00,167.00,547.00,197.00,0.837
17,2,0.00,172.00,105.00,283.00,0.952
17,2,811.00,172.00,1040.00,293.00,0.953
17,2,560.00,171.00,672.00,279.00,0.963
17,2,883.00,150.00,1241.00,372.00,0.983
18,2,100.00,186.00,193.00,216.00,0.783
18,2,508.00,167.00,544.00,197.00,0.828
18,2,0.00,172.00,91.00,278.00,0.914
18,2,822.00,173.00,1063.00,299.00,0.962
18,2,560.00,171.00,673.00,280.00,0.963
18,2,909.00,151.00,1242.00,375.00,0.975
19,2,84.00,184.00,184.00,214.00,0.570
19,2,507.00,168.00,541.00,197.00,0.852
19,2,0.00,170.00,75.00,278.00,0.902
19,2,832.00,174.00,1075.00,305.00,0.962
19,2,560.00,171.00,674.00,281.00,0.964
19,2,925.00,152.00,1242.00,373.00,0.965
20,2,84.00,190.00,169.00,217.00,0.683
20,2,504.00,168.00,538.00,198.00,0.826
20,2,0.00,171.00,60.00,276.00,0.867
20,2,560.00,171.00,675.00,281.00,0.964
20,2,845.00,175.00,1099.00,312.00,0.964
20,2,953.00,156.00,1242.00,374.00,0.969
