0,2,324.00,177.00,357.00,196.00,0.807
0,2,256.00,174.00,306.00,201.00,0.876
0,2,571.00,172.00,610.00,210.00,0.940
1,2,410.00,170.00,433.00,185.00,0.261
1,2,315.00,175.00,351.00,195.00,0.880
1,2,572.00,171.00,610.00,209.00,0.931
1,2,242.00,173.00,294.00,200.00,0.939
2,2,306.00,175.00,342.00,195.00,0.851
2,2,572.00,171.00,610.00,209.00,0.937
2,2,227.00,173.00,283.00,201.00,0.944
3,2,297.00,173.00,336.00,194.00,0.904
3,2,572.00,171.00,610.00,208.00,0.931
3,2,211.00,171.00,270.00,201.00,0.941
4,2,287.00,172.00,329.00,194.00,0.899
4,2,572.00,170.00,610.00,208.00,0.925
4,2,192.00,169.00,256.00,202.00,0.947
5,2,573.00,170.00,610.00,208.00,0.914
5,2,275.00,170.00,320.00,194.00,0.914
5,2,173.00,168.00,242.00,203.00,0.944
6,2,151.00,168.00,225.00,205.00,0.920
6,2,261.00,171.00,308.00,195.00,0.923
6,2,572.00,170.00,610.00,208.00,0.923
7,2,248.00,171.00,299.00,197.00,0.910
7,2,127.00,167.00,208.00,206.00,0.930
7,2,573.00,170.00,611.00,209.00,0.940
8,2,233.00,174.00,287.00,199.00,0.927
8,2,98.00,168.00,188.00,209.00,0.930
8,2,572.00,172.00,612.00,210.00,0.949
9,2,378.00,173.00,404.00,189.00,0.361
9,2,218.00,174.00,276.00,201.00,0.915
9,2,69.00,170.00,164.00,212.00,0.945
9,2,573.00,173.00,612.00,211.00,0.950
10,2,372.00,175.00,400.00,190.00,0.433
10,2,32.00,170.00,140.00,216.00,0.949
10,2,198.00,175.00,262.00,204.00,0.949
10,2,575.00,174.00,613.00,212.00,0.953
11,2,368.00,177.00,395.00,192.00,0.645
11,2,182.00,175.00,248.00,206.00,0.940
11,2,0.00,170.00,112.00,220.00,0.944
11,2,575.00,174.00,613.00,213.00,0.956
12,2,361.00,176.00,390.00,194.00,0.667
12,2,0.00,171.00,82.00,222.00,0.923
12,2,162.00,176.00,229.00,208.00,0.938
12,2,575.00,174.00,614.00,213.00,0.957
13,2,355.00,177.00,384.00,194.00,0.817
13,2,0.00,171.00,46.00,223.00,0.878
13,2,135.00,175.00,210.00,209.00,0.929
13,2,575.00,174.00,615.00,213.00,0.952
14,2,349.00,176.00,380.00,194.00,0.847
14,2,110.00,174.00,191.00,211.00,0.940
14,2,576.00,173.00,614.00,213.00,0.941
15,2,341.00,176.00,374.00,193.00,0.791
15,2,80.00,174.00,168.00,211.00,0.935
15,2,575.00,172.00,614.00,213.00,0.945
16,2,334.00,174.00,368.00,192.00,0.828
16,2,47.00,173.00,147.00,213.00,0.937
16,2,575.00,171.00,615.00,212.00,0.948
17,2,326.00,174.00,363.00,192.00,0.867
17,2,7.00,172.00,118.00,215.00,0.928
17,2,575.00,171.00,615.00,212.00,0.945
