0,2,1217.00,186.00,1241.00,213.00,0.379
0,2,304.00,172.00,351.00,194.00,0.831
0,2,888.00,191.00,1241.00,374.00,0.959
1,2,289.00,169.00,347.00,195.00,0.820
1,2,874.00,192.00,1241.00,374.00,0.907
2,2,295.00,173.00,342.00,194.00,0.794
2,2,280.00,173.00,324.00,195.00,0.824
2,2,858.00,192.00,1240.00,373.00,0.963
3,2,276.00,175.00,336.00,199.00,0.819
3,2,849.00,192.00,1239.00,374.00,0.965
4,2,283.00,175.00,334.00,198.00,0.690
4,2,263.00,175.00,318.00,200.00,0.779
4,2,843.00,191.00,1242.00,374.00,0.969
5,2,256.00,175.00,312.00,201.00,0.836
5,2,830.00,192.00,1241.00,374.00,0.966
6,2,246.00,177.00,306.00,203.00,0.794
6,2,820.00,191.00,1239.00,375.00,0.966
7,2,271.00,180.00,314.00,201.00,0.777
7,2,236.00,179.00,292.00,203.00,0.829
7,2,808.00,192.00,1236.00,374.00,0.967
8,2,273.00,180.00,317.00,201.00,0.582
8,2,227.00,179.00,281.00,204.00,0.834
8,2,800.00,193.00,1202.00,374.00,0.950
9,2,215.00,179.00,275.00,204.00,0.854
9,2,790.00,190.00,1164.00,375.00,0.963
10,2,227.00,171.00,293.00,200.00,0.603
10,2,204.00,178.00,272.00,204.00,0.749
10,2,784.00,188.00,1132.00,371.00,0.965
11,2,222.00,171.00,288.00,200.00,0.746
11,2,193.00,178.00,254.00,205.00,0.778
11,2,774.00,189.00,1098.00,363.00,0.957
12,2,225.00,175.00,279.00,202.00,0.648
12,2,181.00,177.00,248.00,206.00,0.820
12,2,773.00,189.00,1078.00,356.00,0.955
13,2,216.00,175.00,276.00,204.00,0.733
13,2,171.00,176.00,240.00,208.00,0.907
13,2,765.00,188.00,1054.00,346.00,0.955
14,2,208.00,178.00,268.00,207.00,0.808
14,2,157.00,179.00,229.00,211.00,0.916
14,2,762.00,185.00,1039.00,338.00,0.957
15,2,196.00,180.00,262.00,209.00,0.858
15,2,145.00,181.00,218.00,214.00,0.913
15,2,763.00,188.00,1020.00,330.00,0.960
16,2,184.00,180.00,254.00,212.00,0.842
16,2,130.00,181.00,205.00,216.00,0.920
16,2,757.00,186.00,1001.00,324.00,0.964
17,2,165.00,178.00,244.00,212.00,0.870
17,2,116.00,181.00,193.00,218.00,0.917
17,2,755.00,184.00,986.00,317.00,0.954
18,2,162.00,179.00,234.00,212.00,0.892
18,2,96.00,180.00,181.00,218.00,0.919
18,2,747.00,184.00,974.00,310.00,0.958
19,2,149.00,180.00,219.00,213.00,0.892
19,2,78.00,181.00,164.00,220.00,0.935
19,2,746.00,185.00,957.00,307.00,0.961
20,2,138.00,180.00,207.00,216.00,0.895
20,2,56.00,182.00,150.00,222.00,0.944
20,2,742.00,183.00,945.00,302.00,0.965
21,2,124.00,180.00,197.00,218.00,0.923
21,2,34.00,184.00,135.00,224.00,0.946
21,2,739.00,184.00,931.00,298.00,0.967
22,2,1175.00,209.00,1242.00,375.00,0.601
22,2,104.00,183.00,183.00,220.00,0.906
22,2,9.00,186.00,116.00,229.00,0.937
22,2,733.00,185.00,919.00,294.00,0.963
23,2,86.00,185.00,173.00,223.00,0.858
23,2,1136.00,210.00,1242.00,374.00,0.879
23,2,1.00,187.00,92.00,232.00,0.949
23,2,729.00,185.00,910.00,291.00,0.956
