0,2,285.00,182.00,530.00,290.00,0.951
1,2,214.00,179.00,483.00,296.00,0.969
2,2,134.00,180.00,432.00,307.00,0.963
3,2,33.00,182.00,384.00,326.00,0.965
4,2,1215.00,176.00,1242.00,219.00,0.419
4,2,0.00,184.00,315.00,344.00,0.968
5,2,1178.00,182.00,1242.00,219.00,0.705
5,2,0.00,187.00,242.00,349.00,0.964
6,2,1144.00,177.00,1242.00,221.00,0.900
6,2,0.00,188.00,155.00,354.00,0.948
7,2,0.00,194.00,46.00,369.00,0.792
7,2,1109.00,177.00,1241.00,220.00,0.910
8,2,1074.00,176.00,1221.00,218.00,0.903
9,2,1048.00,177.00,1181.00,216.00,0.936
10,2,1015.00,175.00,1143.00,215.00,0.964
11,2,991.00,177.00,1113.00,214.00,0.946
12,2,964.00,175.00,1081.00,212.00,0.931
13,2,959.00,176.00,1048.00,211.00,0.918
14,2,921.00,176.00,1026.00,210.00,0.736
15,2,897.00,177.00,993.00,208.00,0.892
16,2,871.00,177.00,968.00,209.00,0.922
17,2,856.00,175.00,948.00,207.00,0.913
18,2,841.00,174.00,927.00,206.00,0.905
19,2,822.00,173.00,912.00,206.00,0.897
20,2,808.00,173.00,891.00,204.00,0.931
21,2,793.00,173.00,872.00,203.00,0.919
22,2,780.00,173.00,857.00,202.00,0.933
23,2,765.00,174.00,842.00,201.00,0.940
24,2,757.00,173.00,825.00,200.00,0.926
25,2,745.00,173.00,812.00,200.00,0.954
26,2,735.00,172.00,800.00,199.00,0.957
27,2,728.00,173.00,788.00,198.00,0.925
28,2,722.00,173.00,777.00,198.00,0.955
29,2,714.00,174.00,766.00,196.00,0.911
30,2,707.00,173.00,757.00,196.00,0.923
31,2,701.00,173.00,748.00,195.00,0.914
32,2,696.00,173.00,739.00,195.00,0.921
33,2,690.00,173.00,732.00,194.00,0.902
34,2,686.00,172.00,725.00,194.00,0.929
35,2,682.00,172.00,719.00,194.00,0.932
36,2,1155.00,206.00,1242.00,371.00,0.883
36,2,678.00,171.00,714.00,193.00,0.906
37,2,673.00,172.00,707.00,192.00,0.908
37,2,1076.00,195.00,1242.00,373.00,0.941
38,2,671.00,171.00,704.00,192.00,0.896
38,2,1012.00,200.00,1241.00,373.00,0.961
39,2,669.00,171.00,700.00,191.00,0.894
39,2,962.00,196.00,1240.00,374.00,0.961
40,2,667.00,171.00,697.00,191.00,0.886
40,2,919.00,192.00,1242.00,375.00,0.971
41,2,664.00,172.00,693.00,190.00,0.894
41,2,888.00,191.00,1241.00,373.00,0.964
42,2,1179.00,188.00,1242.00,330.00,0.879
42,2,662.00,172.00,690.00,190.00,0.895
42,2,856.00,188.00,1180.00,371.00,0.968
43,2,659.00,173.00,688.00,190.00,0.870
43,2,1137.00,190.00,1242.00,328.00,0.947
43,2,833.00,187.00,1106.00,350.00,0.960
44,2,657.00,173.00,684.00,190.00,0.853
44,2,1097.00,184.00,1242.00,326.00,0.959
44,2,816.00,187.00,1048.00,328.00,0.964
45,2,656.00,173.00,681.00,189.00,0.761
45,2,1061.00,182.00,1242.00,320.00,0.949
45,2,799.00,185.00,1003.00,313.00,0.955
46,2,655.00,174.00,679.00,189.00,0.578
46,2,1029.00,184.00,1241.00,304.00,0.965
46,2,782.00,184.00,965.00,300.00,0.976
47,2,650.00,173.00,675.00,189.00,0.603
47,2,771.00,185.00,932.00,292.00,0.961
47,2,999.00,184.00,1241.00,295.00,0.964
48,2,649.00,174.00,672.00,189.00,0.423
48,2,759.00,185.00,904.00,282.00,0.963
48,2,975.00,181.00,1192.00,283.00,0.964
49,2,750.00,183.00,882.00,274.00,0.970
49,2,949.00,180.00,1146.00,274.00,0.972
50,2,646.00,174.00,668.00,188.00,0.341
50,2,929.00,179.00,1102.00,266.00,0.976
50,2,742.00,182.00,859.00,266.00,0.978
51,2,643.00,172.00,666.00,188.00,0.488
51,2,733.00,181.00,841.00,260.00,0.954
