0,390.115997,145.954926,495.313232,341.812408,0.817273
0,464.652618,144.210129,551.453674,318.103882,0.771736
0,521.496216,137.896027,543.262878,194.878922,0.754786
0,545.163879,142.112305,561.338257,189.106186,0.747469
0,564.029297,138.387344,582.336365,192.702484,0.663369
0,483.828217,144.396835,502.466675,191.944824,0.513399
1,484.790833,144.631546,504.450195,200.161240,0.860712
1,492.140869,145.655426,559.189880,318.220917,0.819034
1,406.943848,144.734802,504.856384,345.203857,0.800233
1,544.649414,139.864548,562.694275,190.606506,0.761440
1,562.534668,138.411240,580.999451,191.134109,0.602730
2,494.867737,134.603546,579.146912,334.333344,0.829400
2,484.814301,145.266861,505.018066,196.078735,0.789349
2,418.709625,144.152756,510.824402,343.216034,0.761116
2,562.737793,138.957870,581.377258,191.214050,0.631923
2,543.970459,140.699097,564.430298,196.164291,0.472749
2,455.273712,147.414429,487.562622,210.755951,0.372749
3,444.228119,141.105118,513.719421,324.610046,0.807281
3,501.798065,142.416504,593.864380,342.102600,0.805068
3,522.850220,137.725174,543.887268,187.063614,0.505048
3,505.907288,139.021484,525.454285,185.110825,0.426872
3,486.523529,143.178284,508.873779,189.400635,0.350175
3,466.422882,144.961716,500.417511,212.768356,0.301608
4,508.449615,137.628326,599.500610,337.575928,0.807414
4,445.974152,141.011566,533.529907,334.724243,0.804064
4,522.909180,137.643188,541.746887,186.532806,0.796465
4,506.454010,139.899231,525.020203,185.308044,0.614858
4,546.026550,139.750595,590.537109,242.513306,0.454380
5,521.519531,136.168945,542.151917,193.572220,0.835076
5,454.438141,135.219818,548.913757,340.462891,0.809546
5,515.830383,127.713730,618.712219,331.375977,0.794953
5,541.715576,141.728394,561.501770,190.098251,0.567809
6,541.178040,140.998123,561.221619,192.559540,0.833300
6,535.439453,134.624252,621.951172,326.501709,0.803123
6,462.355682,132.663177,564.020142,343.661530,0.802517
6,487.812866,143.744873,510.542603,197.909149,0.527256
6,521.583740,136.435516,543.343201,182.204254,0.465317
7,556.375427,146.226944,633.360229,338.505005,0.828766
7,480.972137,135.932907,574.119141,337.361053,0.813781
7,487.288361,143.256439,514.696106,212.302612,0.625679
7,539.908325,141.882843,563.223877,190.130890,0.598074
7,515.675842,137.116669,542.997009,190.800522,0.316972
8,489.854797,141.313599,514.434265,204.106689,0.820230
8,562.933350,153.408234,644.445801,338.318329,0.806810
8,506.725220,148.750687,582.747986,337.980652,0.797268
8,225.329895,138.649918,270.600006,277.009827,0.777563
8,567.599731,142.029495,585.915344,193.654099,0.768620
8,519.382324,135.639313,540.207458,192.694199,0.768298
8,596.913086,139.420441,620.254272,193.516541,0.393701
9,493.043091,139.003159,515.640259,204.428009,0.851987
9,519.010193,137.569931,538.896362,190.227676,0.822948
9,564.213623,139.786301,662.654846,338.764557,0.784579
9,226.431168,167.434921,296.477509,320.912598,0.747111
9,515.621277,144.846710,599.819031,340.025604,0.630863
9,570.859009,144.021515,589.230835,193.454742,0.551713
9,539.843384,143.113556,575.246704,216.168579,0.381130
9,603.907471,141.274780,625.207275,188.575104,0.359595
10,495.522675,139.900711,517.962769,202.772644,0.861010
10,517.825684,136.982483,538.266296,195.797272,0.847293
10,541.669067,141.582550,561.338257,198.379532,0.825774
10,581.046265,140.704132,674.465759,336.709045,0.811126
10,235.768738,129.785751,303.084900,301.656708,0.800360
10,530.758057,137.874191,618.039734,347.127106,0.785479
10,333.263428,137.839783,362.079285,221.817215,0.336739
11,542.712891,142.361832,559.833069,194.185257,0.865820
11,516.438416,137.373383,535.809265,196.188751,0.845502
11,498.079987,141.499237,518.456116,203.572479,0.834753
11,593.149780,141.274094,687.199646,339.856750,0.800038
11,244.206314,133.510834,315.117188,311.761414,0.775936
11,570.432434,142.961166,588.047668,193.931244,0.729526
11,547.893555,146.246429,630.750854,347.324341,0.712256
11,485.125610,141.353409,502.233093,187.772430,0.565455
11,333.987061,139.114410,364.140198,221.235870,0.487970
12,542.604187,141.998672,559.625366,195.664322,0.862747
12,498.482635,141.287857,519.873108,206.473282,0.856516
12,570.233154,144.368484,586.771545,193.030029,0.836371
12,516.718872,136.928833,535.196411,196.441345,0.826554
12,609.406189,144.977798,697.527039,337.857574,0.788805
12,264.957855,141.853592,331.169952,296.418610,0.785956
12,482.635193,141.160889,499.421143,188.891647,0.715448
12,564.711121,147.874390,642.350464,334.270782,0.703609
12,223.769745,127.851326,280.714417,291.935577,0.477182
12,602.421082,153.034378,624.944214,199.214691,0.454979
13,542.409851,143.232376,559.665344,196.620163,0.867008
13,499.770844,140.754364,522.287842,207.725937,0.849597
13,570.386475,144.612061,586.353210,192.372681,0.838496
13,630.355103,149.240997,707.084167,328.651855,0.819021
13,269.217560,141.381912,338.347046,308.300781,0.818008
13,574.705322,144.091171,662.132629,343.994232,0.814976
13,515.955017,137.664383,533.769226,194.417938,0.754719
13,226.418579,135.496597,293.463440,297.181671,0.714571
13,477.660126,140.134857,495.190094,189.156494,0.694728
13,606.395935,149.070541,635.251892,206.192703,0.471319
14,541.177002,143.071533,558.498352,196.423538,0.877490
14,502.371735,141.055115,524.524048,207.233032,0.855356
14,569.370361,142.024384,587.322327,195.373535,0.847318
14,592.411133,141.444931,665.503967,332.029083,0.835321
14,637.960205,146.087341,725.614380,330.943420,0.816833
14,281.101196,138.288574,364.261749,317.854584,0.804365
14,477.163086,141.394180,494.394928,190.074478,0.746861
14,515.533752,138.801788,533.019653,190.285370,0.708674
14,231.407181,133.123016,296.811890,303.000031,0.690373
14,619.583008,145.803207,650.367798,202.590179,0.471495
14,493.516144,140.464981,508.033478,181.860367,0.386957
15,541.394104,144.358231,558.538452,197.379623,0.885192
15,503.438202,140.700653,527.190247,208.466751,0.856645
15,594.786926,139.987228,689.897034,331.883667,0.835991
15,567.955566,139.558105,586.439453,196.239532,0.800985
15,644.239319,142.498672,745.491150,329.853149,0.774473
15,282.670410,144.050751,368.610504,309.844391,0.757276
15,232.016876,131.964218,304.126495,308.029816,0.751521
15,474.542999,141.400742,491.408875,190.352005,0.724510
15,517.707947,139.877655,535.130066,187.472519,0.397043
16,505.194427,142.472626,528.527344,209.560822,0.869744
16,541.057190,142.966293,559.005615,197.693771,0.856316
16,607.227417,146.131485,710.121826,345.259277,0.821222
16,305.509125,134.448990,379.336639,309.215210,0.792102
16,569.163940,141.153015,586.815125,196.009796,0.779545
16,231.925156,129.942337,321.635773,327.305939,0.742379
16,469.611450,141.561844,489.072449,190.724182,0.646855
17,541.221802,144.475677,560.271851,198.753403,0.872013
17,506.968750,139.993607,530.846863,210.607986,0.864539
17,572.315369,143.910278,588.612793,195.584030,0.830543
17,620.887451,148.361694,722.327087,344.163666,0.826797
17,316.368591,137.021805,389.367889,306.557892,0.803220
17,240.949417,181.688522,315.194611,339.750977,0.744802
17,467.733551,143.452148,487.080872,191.783981,0.502140
17,674.749329,144.153946,771.338806,322.914185,0.353602
18,542.294983,144.089355,562.078613,198.913483,0.879492
18,507.588562,139.992432,532.138184,210.651215,0.855898
18,573.060669,143.935791,590.403870,196.794586,0.842500
18,635.453430,150.062027,728.577026,351.489868,0.824320
18,264.808044,190.832794,323.861176,344.804535,0.811467
18,694.537903,161.378586,779.030212,349.846924,0.807786
18,330.460297,146.907379,401.939209,305.341400,0.799053
18,464.210449,145.044189,483.869537,191.555847,0.648392
18,1109.909424,147.691544,1228.721558,366.692657,0.640179
18,343.398529,133.079285,374.714783,207.911011,0.345827
19,509.533295,140.589859,533.013428,209.883972,0.871697
19,543.943298,142.626358,563.955139,198.663910,0.864214
19,573.716553,143.447067,591.309875,197.618256,0.844635
19,265.435364,170.423431,335.581726,343.940430,0.835879
19,1074.799683,146.713898,1229.186523,363.125061,0.826557
19,341.135925,148.755203,416.897278,301.526367,0.814728
19,699.141052,148.640701,796.925232,336.899323,0.798435
19,655.889526,140.586502,736.827454,350.580231,0.760788
19,462.190186,144.756638,481.401337,192.459564,0.686930
19,360.397522,138.396866,389.811676,203.723862,0.539929
20,544.279968,142.991379,563.840027,199.250763,0.869179
20,511.281494,138.944061,535.671509,211.215027,0.857013
20,574.623779,143.826981,592.317932,197.293640,0.839212
20,1054.060669,144.146637,1206.264893,371.794769,0.825125
20,363.825989,147.787415,426.837799,300.197662,0.798648
20,664.437622,137.473755,798.619080,364.365509,0.798123
20,267.565491,173.420456,337.326019,340.590729,0.772019
20,375.686066,139.782898,406.912781,201.455627,0.600251
21,544.277344,142.384201,563.984619,200.411316,0.868237
21,514.138916,140.098541,537.767273,210.531631,0.860833
21,673.312317,131.702362,816.323364,352.820862,0.822447
21,374.014618,147.304321,439.985321,302.986328,0.806123
21,279.002655,189.698898,350.344574,346.062286,0.800994
21,574.904602,143.517380,592.742371,197.159439,0.797667
21,995.696655,147.986710,1193.832275,369.473785,0.787077
21,387.053650,138.508362,419.534943,199.433929,0.431652
21,534.976624,138.366013,552.835938,187.351379,0.422828
21,633.520813,154.075912,645.782593,195.056351,0.312188
22,544.878845,142.051987,564.160950,200.372345,0.865898
22,514.949219,139.119843,538.557861,212.195206,0.857021
22,965.380188,154.580185,1149.985107,367.479523,0.826156
22,574.880554,143.842743,593.071777,196.139557,0.825082
22,381.494629,152.276657,460.359161,328.850403,0.811885
22,301.113556,143.124649,385.892487,315.194122,0.798576
22,685.833008,131.913971,839.812256,360.401001,0.701547
22,398.244324,138.998444,429.077942,200.213150,0.560545
22,503.548706,141.055420,519.967346,184.267380,0.513993
23,545.778687,144.701080,564.182129,198.481155,0.868263
23,703.435303,136.530136,858.305054,355.549500,0.859660
23,517.424744,140.681152,539.961365,212.567932,0.854349
23,575.028992,146.463562,592.929199,197.366882,0.809842
23,395.743408,149.678604,468.859100,309.513397,0.799250
23,308.794342,138.818985,400.045990,321.744904,0.791241
23,946.501770,155.808746,1097.984009,360.343933,0.776493
23,503.022369,140.726944,519.573242,183.621948,0.475903
23,410.485687,141.218948,444.061737,206.862396,0.408062
23,632.605957,153.026520,646.133728,194.879333,0.380659
24,761.022522,141.345154,901.781311,353.115875,0.862807
24,544.939209,144.190491,563.836792,199.781479,0.855658
24,517.788208,141.091614,540.892578,211.159714,0.846189
24,313.581238,171.038498,380.639740,344.849213,0.825091
24,946.243103,147.858383,1037.491577,348.243378,0.824137
24,575.628967,146.353638,594.011108,197.865433,0.822111
24,403.715790,149.288345,488.265991,333.726227,0.818126
24,502.713074,138.518311,519.943115,183.299133,0.774724
24,420.712006,137.246521,451.349945,211.511917,0.711546
24,348.480591,169.865234,423.273041,345.526550,0.615143
24,633.023315,153.667816,646.589233,195.083786,0.376285
24,726.385071,133.701584,814.109619,347.041809,0.316890
25,519.840149,140.834030,543.625732,213.318527,0.847170
25,543.998962,143.440186,563.679382,201.614777,0.839988
25,883.929932,143.137207,1037.502686,362.817047,0.838055
25,576.812256,146.481583,595.099976,198.969437,0.817152
25,424.942383,146.567764,499.179016,302.335266,0.809297
25,750.388062,147.146744,846.364014,344.268005,0.804136
25,501.841217,138.066971,519.473999,184.030502,0.781167
25,319.783661,153.308029,398.908630,348.481171,0.766449
25,440.463287,142.222687,466.096649,195.025238,0.568219
26,522.903992,141.358246,547.538635,214.704849,0.853534
26,542.725647,142.962158,564.043823,204.163757,0.825704
26,436.400970,147.440430,507.549042,307.206635,0.822705
26,576.555725,143.656235,595.801636,199.020935,0.811392
26,344.927399,135.612061,424.780853,337.173889,0.805257
26,758.572998,142.390274,872.248840,347.697876,0.792588
26,843.563049,144.163284,1025.815308,364.966156,0.772211
26,501.531769,138.375687,518.431641,183.206100,0.684781
26,452.198669,139.848022,479.908356,200.540054,0.606427
27,441.029816,143.241623,521.558472,334.592102,0.841112
27,522.332642,139.891998,548.665649,215.854935,0.814441
27,769.742798,150.144272,888.871765,357.310913,0.812661
27,578.600342,146.808411,597.428467,199.358856,0.796815
27,540.361450,142.531845,563.400635,205.565567,0.793012
27,358.339630,133.452377,442.497833,336.294495,0.777203
27,848.532593,160.129944,967.812439,373.845032,0.734046
27,500.690399,137.988449,520.819519,185.684082,0.639154
27,467.917053,139.457733,494.606232,191.838882,0.496379
28,453.905731,129.056580,533.105957,333.220276,0.832191
28,816.377869,145.773636,991.611816,367.646179,0.814982
28,525.104187,139.849228,552.155334,215.964752,0.809704
28,580.648499,146.451553,599.492920,199.765640,0.799687
28,372.794220,130.087799,448.083374,309.903229,0.792988
28,500.493988,139.325714,521.257568,190.169952,0.592831
28,540.682739,140.620651,562.910889,207.335114,0.535290
28,336.403717,145.680283,363.194916,219.706146,0.368223
28,478.990448,141.609283,506.596985,201.138489,0.349438
29,783.645447,142.370697,959.870544,359.002106,0.857620
29,466.361694,135.955597,550.643005,329.149597,0.824664
29,383.651642,132.825516,459.141357,308.125946,0.818775
29,529.039612,139.420227,555.005676,214.976761,0.810904
29,582.534729,144.950058,601.002197,201.692062,0.809173
29,335.379547,144.135757,362.744720,221.406067,0.588379
29,544.392517,140.587082,565.133179,202.962524,0.453487
