0,144.843933,197.126068,307.351074,270.834991,0.932397
0,383.197601,180.537033,445.370941,219.341293,0.888242
0,611.890015,180.168182,631.275757,196.204193,0.849818
0,458.597443,185.580872,490.252289,206.941132,0.807707
0,491.139923,185.246948,511.561981,200.379974,0.702355
0,581.735229,182.553009,594.065552,192.772491,0.689151
1,6.442558,200.516693,239.373199,297.600189,0.939201
1,445.800323,185.188171,483.255402,208.942993,0.874282
1,354.847626,180.046997,426.355743,224.459778,0.857659
1,608.265442,179.373093,627.741882,195.468552,0.839229
1,482.245911,185.329727,503.750000,200.833145,0.783853
1,577.696533,182.317291,590.269409,192.200439,0.653802
2,0.061142,208.449799,138.129272,313.663727,0.887386
2,604.466003,179.116699,624.475891,195.510468,0.860331
2,430.706116,185.695831,470.696838,210.793488,0.841500
2,318.786957,180.859543,402.579865,230.007462,0.815005
2,471.759155,184.941177,497.279114,201.504257,0.805041
2,574.230103,182.149445,586.346558,192.395966,0.621643
3,414.272705,185.591522,458.649475,213.047119,0.888436
3,270.521790,181.764130,374.386902,237.421356,0.853063
3,600.667969,179.303162,619.985962,195.126953,0.850242
3,460.900879,185.946701,487.585388,203.306107,0.826507
3,570.321838,182.695465,582.965759,192.640533,0.642949
4,596.757507,179.371750,616.582214,195.445175,0.849004
4,395.168884,187.361969,443.555664,215.154846,0.843947
4,449.127686,185.195374,476.957031,204.586121,0.809696
4,567.098267,182.621643,579.056274,192.646820,0.612642
5,372.029510,187.496552,428.627533,221.746246,0.896313
5,113.428246,183.993134,289.818756,267.954071,0.885419
5,592.763062,179.532013,612.035889,195.625824,0.831500
5,435.387054,186.310135,467.837433,206.039139,0.772354
5,562.308472,183.083237,575.337769,193.291794,0.510296
6,0.201637,185.104492,222.239532,280.649506,0.903562
6,345.340759,187.332993,409.614319,224.041397,0.889188
6,421.169159,185.462265,456.430023,206.784531,0.856584
6,588.488281,178.892105,608.047485,194.760147,0.844047
6,558.529053,182.044952,570.788696,192.273102,0.639526
7,312.147980,187.470978,386.894073,227.822205,0.883575
7,404.769501,185.652023,443.616852,209.695450,0.865221
7,0.023270,187.020050,118.749580,287.059540,0.834543
7,584.328491,178.027374,603.764282,194.041870,0.776954
7,554.225220,182.175766,567.187134,191.943954,0.703695
7,439.544922,192.481400,456.182983,204.485641,0.301996
8,269.948853,188.062866,360.509216,234.313599,0.895537
8,384.215454,185.974869,427.606934,211.614120,0.889836
8,580.051392,178.350235,599.589478,194.320084,0.845883
8,550.481323,182.115936,562.526855,192.107025,0.636868
9,214.272690,190.563522,327.568695,241.321335,0.922748
9,362.515686,187.353485,411.586182,215.880066,0.892819
9,575.776672,178.935181,594.716736,194.887604,0.726028
9,546.439026,182.790161,558.265442,192.616760,0.671374
10,142.639587,192.741608,284.878174,255.495026,0.927259
10,335.329468,188.364151,391.290039,219.346329,0.894874
10,571.676575,179.579880,590.330872,195.423843,0.799530
10,542.119202,183.078888,554.941711,193.315521,0.654480
11,34.346626,196.761322,227.949982,273.454590,0.928571
11,303.230499,189.608795,367.639618,225.491486,0.905048
11,567.554504,180.055740,586.539734,196.070297,0.772712
11,538.813477,183.674255,551.115234,193.326843,0.677216
12,0.250809,199.595062,148.121811,280.240417,0.930402
12,263.054749,191.076355,340.242065,231.872711,0.907176
12,534.815613,183.457504,548.019836,193.495926,0.796962
12,563.325378,180.036072,582.291443,195.719269,0.771010
13,211.895401,192.438202,306.664368,239.613129,0.905616
13,0.019392,223.763931,25.509045,278.261688,0.850594
13,559.902344,180.337769,578.701294,196.269592,0.807206
13,530.825684,183.548141,544.495728,193.362625,0.733849
14,144.353928,195.018127,261.529541,249.832428,0.912352
14,556.007446,180.675247,575.217407,196.223160,0.854869
14,528.266235,183.769836,542.260986,193.336243,0.711810
15,46.685043,199.059845,204.285126,265.201538,0.918181
15,553.100647,181.201813,571.634338,196.652740,0.807504
16,0.016075,203.673599,122.430519,274.372009,0.929500
16,550.829041,180.840256,568.924622,196.703598,0.832993
16,524.169617,184.653732,537.262634,194.275864,0.707167
17,548.318542,180.363403,567.216125,196.094849,0.750398
17,522.948242,183.641983,535.681763,193.845657,0.714545
18,547.701538,179.951477,565.603271,195.447296,0.810152
18,522.529602,183.054810,535.670715,193.755554,0.705724
19,547.445740,179.904510,565.536682,195.704834,0.803622
19,522.683105,183.559433,535.989746,193.898880,0.736481
20,547.567810,180.706818,565.700500,196.206451,0.802722
20,523.936707,183.707993,536.318420,193.851547,0.713114
21,548.151794,180.680618,566.623230,196.139481,0.810131
21,525.290283,183.956909,537.089600,193.963348,0.617892
22,549.634705,180.889069,567.825623,196.569763,0.783544
22,527.011414,184.676422,538.908264,194.219818,0.493930
23,550.262939,182.809998,568.584229,198.207947,0.832328
24,551.565552,183.964371,569.670288,199.399765,0.733954
24,529.873291,187.237259,542.380005,197.221451,0.540457
25,553.036560,185.265869,571.550964,200.995819,0.774396
25,532.063477,188.243301,544.047485,198.504623,0.514327
26,554.826355,186.022720,573.252625,201.535599,0.824556
26,534.514465,189.423630,546.801941,199.770523,0.554924
27,556.679321,185.555710,574.809570,200.997482,0.771221
27,537.574097,188.445618,549.136841,198.331421,0.554672
28,559.356262,185.101486,576.520203,200.695175,0.740291
28,539.556396,188.267868,552.234253,198.355637,0.591316
29,561.161255,185.118103,578.523926,200.644867,0.788830
29,542.147949,187.810318,553.872070,197.829636,0.610536
30,562.909424,184.177673,580.409180,199.179199,0.733822
30,544.593079,186.087708,556.099304,196.686768,0.583254
31,564.870544,183.404907,582.722595,198.550598,0.768954
31,546.562683,185.877991,558.779846,196.238983,0.466586
32,566.591309,182.505646,584.199463,197.420135,0.833019
32,548.816711,184.781250,560.735046,195.006470,0.678883
33,568.076355,181.621002,585.451599,196.615112,0.839335
33,550.885254,183.990768,562.417114,194.253098,0.669873
34,569.896851,180.518784,586.755859,195.761459,0.798917
34,552.574707,182.223312,563.929688,193.256973,0.705045
35,554.339600,181.847244,565.980957,192.414200,0.687394
35,571.424988,179.163239,588.151184,194.402405,0.647165
36,555.774719,182.254517,567.872986,192.718750,0.720780
36,572.624756,179.662155,590.277100,194.753342,0.682826
37,573.531555,183.361832,591.712219,198.356125,0.752840
37,557.318176,185.936768,568.704895,195.496826,0.617033
38,574.227844,183.858246,592.428040,198.907410,0.743590
38,558.770813,186.261230,569.575012,196.232605,0.706212
39,575.205261,183.551956,592.841858,198.489243,0.824623
